playlist_id,playlist_name,song_id,song_name,artist_id,artist_name,album_id,album_name,song_duration
1129216,动力火车百万全纪录,307342,蜗牛,9943,许茹芸/动力火车/李洁/齐秦/熊天平,30520,真爱无敌,5:10
1129216,动力火车百万全纪录,351124,镇守爱情,11363,动力火车,34597,man 镇守爱情,4:27
1129216,动力火车百万全纪录,351175,忠孝东路走九遍,11363,动力火车,34604,忠孝东路走九遍,4:52
891020398,满舒克,1906038438,HOOK ME UP,188141,满舒克/Capper,137927396,HOOK ME UP,3:48
891020398,满舒克,1907979067,HOOK ME UP REMIX,12065096,黄旭/满舒克,138197602,HOOK ME UP REMIX,3:48
2130741546,胡歌最全歌单，没有之一！！！(截止目前),29457288,好好过 - (电视剧《风中奇缘》插曲),3064,胡歌,3022241,风中奇缘 电视原声,4:49
4842015,张杰，十年爱，一直爱,27599258,我在这,6472,张杰,2643348,爱，不解释,4:19
4842015,张杰，十年爱，一直爱,27853883,爱，不解释,6472,张杰,2643348,爱，不解释,4:50
4842015,张杰，十年爱，一直爱,191084,云中的Angel,6472,张杰,19298,这，就是爱,4:07
4842015,张杰，十年爱，一直爱,191187,何必在一起,6472,张杰,19315,穿越三部曲,4:34
4842015,张杰，十年爱，一直爱,191248,明天过后,6472,张杰,19318,明天过后,3:57
4842015,张杰，十年爱，一直爱,191252,我们都一样,6472,张杰,19318,明天过后,5:02
4842015,张杰，十年爱，一直爱,190995,最接近天堂的地方,6472,张杰,19292,最接近天堂的地方,3:19
4842015,张杰，十年爱，一直爱,27808036,因为爱情来得不容易,6472,张杰,2643348,爱，不解释,3:26
500933297,单曲循环丨孙燕姿,1900093943,世界终结前一天,9272,孙燕姿,136957354,世界终结前一天,5:05
500933297,单曲循环丨孙燕姿,1890616371,匿名万岁,9272,孙燕姿,135414214,匿名万岁,2:48
500933297,单曲循环丨孙燕姿,1815692964,余额,9272,孙燕姿,122255304,余额,3:32
500933297,单曲循环丨孙燕姿,548556869,半句再见,9272,孙燕姿,38033445,半句再见,4:02
500933297,单曲循环丨孙燕姿,516655202,"天越亮, 夜越黑",9272,孙燕姿,36714070,孙燕姿No. 13作品：跳舞的梵谷,3:51
500933297,单曲循环丨孙燕姿,516657214,天天年年,9272,孙燕姿,36714070,孙燕姿No. 13作品：跳舞的梵谷,3:56
500933297,单曲循环丨孙燕姿,516654222,漂浮群岛,9272,孙燕姿,36714070,孙燕姿No. 13作品：跳舞的梵谷,3:58
500933297,单曲循环丨孙燕姿,516655203,超人类,9272,孙燕姿,36714070,孙燕姿No. 13作品：跳舞的梵谷,3:44
500933297,单曲循环丨孙燕姿,516655204,充氧期,9272,孙燕姿,36714070,孙燕姿No. 13作品：跳舞的梵谷,3:44
500933297,单曲循环丨孙燕姿,516654223,平日快乐,9272,孙燕姿,36714070,孙燕姿No. 13作品：跳舞的梵谷,4:46
1997352,萧敬腾绝对精选,167794,狂想曲,5768,萧敬腾,16944,狂想曲,4:27
1997352,萧敬腾绝对精选,167931,记得,5768,萧敬腾,16958,爱的时刻自选辑,4:54
1997352,萧敬腾绝对精选,26075449,新不了情 (Live),5768,萧敬腾,2374031,世界巡回演唱会2012台北站,4:35
1997352,萧敬腾绝对精选,167916,梦一场,5768,萧敬腾,16958,爱的时刻自选辑,3:46
1997352,萧敬腾绝对精选,167921,我怀念的,5768,萧敬腾,16958,爱的时刻自选辑,5:00
1997352,萧敬腾绝对精选,26075453,王妃 (Live),5768,萧敬腾,2374031,世界巡回演唱会2012台北站,4:18
1997352,萧敬腾绝对精选,167946,阿飞的小蝴蝶,5768,萧敬腾,16961,王妃,4:16
2215674709,罗大佑经典歌曲,1826179522,东方之珠,3686,罗大佑,124138598,东方之珠,4:24
2215674709,罗大佑经典歌曲,109525,鹿港小镇,3686,罗大佑,10855,之乎者也,4:43
2215674709,罗大佑经典歌曲,4872836,恋曲1990 - (电影《又见阿郎》插曲),3686,罗大佑,489781,光阴的故事 电视原声带,5:20
2215674709,罗大佑经典歌曲,5232465,光阴的故事,3686,罗大佑,510720,命中注定最犀利,3:28
2215674709,罗大佑经典歌曲,347705,天若有情 - (电影《天若有情》插曲),10245,袁凤瑛,34264,天若有情 电影原声带,3:52
2215674709,罗大佑经典歌曲,553546163,家 (II) (Live版),3686,罗大佑,38388039,罗大佑·专场,4:11
2215674709,罗大佑经典歌曲,489506157,家（Ⅲ）,3686,罗大佑,35695849,家（Ⅲ）,4:41
2215674709,罗大佑经典歌曲,108286,爱人同志 (Live),3686,罗大佑,10756,北京-香港演唱会,4:17
2215674709,罗大佑经典歌曲,109505,青春舞曲,3686,罗大佑,10853,未来的主人翁,3:20
5228491329,易烊千玺人间理想♥,1915878785,海阔天空 - (《奇迹·笨小孩》电影陪伴曲),939088,易烊千玺/许君聪/田雨/王宁/公磊/黄尧/齐溪,139600364,海阔天空,5:22
5228491329,易烊千玺人间理想♥,1911689798,还是笨小孩 - (电影《奇迹·笨小孩》宣传主题曲),3691,刘德华/易烊千玺,138823538,还是笨小孩,3:45
5228491329,易烊千玺人间理想♥,1898767612,四字歌,49345935,木汐,136704306,易烊千玺,2:38
5228491329,易烊千玺人间理想♥,1893962088,田震-易烊千玺 《野花》狂欢夜版.WAV（大头ops remix）,50040608,大头ops,134969376,歌曲live版,2:20
5228491329,易烊千玺人间理想♥,1894317492,黄星源-粉雾海-玺子哥的现场（大头ops remix）,50040608,大头ops,134969376,歌曲live版,3:27
5228491329,易烊千玺人间理想♥,1475887428,理想三旬,939088,易烊千玺,0,,2:39
5228491329,易烊千玺人间理想♥,1480455689,南屏晚钟 (Live),939088,易烊千玺,0,,2:35
5228491329,易烊千玺人间理想♥,409941465,宝贝,939088,易烊千玺,0,,2:47
5228491329,易烊千玺人间理想♥,1475892458,Boyfriend (Live) - (原唱：Justin Bieber),939088,易烊千玺,0,,3:08
5228491329,易烊千玺人间理想♥,1475892709,你的爱 (Live),939088,易烊千玺,0,,3:39
3972385,胡夏,101392,爱 都是对的,3273,胡夏,9935,胡 爱夏,4:20
3972385,胡夏,101404,等待完整,3273,胡夏,9935,胡 爱夏,4:29
3972385,胡夏,101398,OH.爱,3273,胡夏,9935,胡 爱夏,4:21
3972385,胡夏,101400,拍拖,3273,胡夏,9935,胡 爱夏,3:31
3972385,胡夏,101396,弹弹琴恋恋爱,3273,胡夏,9935,胡 爱夏,3:51
3972385,胡夏,101399,数到三不哭,3273,胡夏,9935,胡 爱夏,4:23
3972385,胡夏,101403,沉淀,3273,胡夏,9935,胡 爱夏,4:28
3972385,胡夏,101397,爱夏,3273,胡夏,9935,胡 爱夏,4:31
3972385,胡夏,101395,逆向,3273,胡夏,9935,胡 爱夏,4:22
2654273721,来自火星的独特唱将·华晨宇127首,426291338,For Forever,861777,华晨宇,34826338,For Forever,4:40
2654273721,来自火星的独特唱将·华晨宇127首,29004400,烟火里的尘埃,861777,华晨宇,2975208,烟火里的尘埃,5:21
2654273721,来自火星的独特唱将·华晨宇127首,536937393,孩子 (Live),861777,华晨宇,37542255,歌手2018 第5期,5:21
2654273721,来自火星的独特唱将·华晨宇127首,481859794,齐天 - (电影《悟空传》主题曲),861777,华晨宇,35578236,齐天,4:46
2654273721,来自火星的独特唱将·华晨宇127首,545799107,山海 (Live),861777,华晨宇,37873773,歌手2018 第9期,5:09
2654273721,来自火星的独特唱将·华晨宇127首,1436959181,疯人院,861777,华晨宇,86286082,新世界NEW WORLD,6:37
2654273721,来自火星的独特唱将·华晨宇127首,1436959152,好想爱这个世界啊,861777,华晨宇,86286082,新世界NEW WORLD,4:18
2654273721,来自火星的独特唱将·华晨宇127首,1436961038,斗牛,861777,华晨宇,86286082,新世界NEW WORLD,6:25
2654273721,来自火星的独特唱将·华晨宇127首,537854715,我管你 (Live),861777,华晨宇,37542483,歌手2018 第7期,4:27
2654273721,来自火星的独特唱将·华晨宇127首,535028013,齐天 (Live),861777,华晨宇,37391719,歌手2018 第4期,4:49
2044473343,徐梦圆纯音乐,1819092697,一道美味 (伴奏版),1142042,徐梦圆/ELong Hever,122739056,真爱至上,3:23
4981163,我是歌手第一季-全集,26191005,梦田 (Live) - (原唱：齐豫 + 潘越云),4813,齐秦/齐豫,2415003,我是歌手第一季 总决赛,3:07
4981163,我是歌手第一季-全集,26191004,给所有知道我名字的人 (Live) - (原唱：赵传),13418,羽·泉,2415003,我是歌手第一季 总决赛,5:14
4981163,我是歌手第一季-全集,26191007,浮夸 (Live),3692,林志炫,2415003,我是歌手第一季 总决赛,4:48
4981163,我是歌手第一季-全集,26191003,只有你 (Live),7946,黄绮珊,2415003,我是歌手第一季 总决赛,4:59
4981163,我是歌手第一季-全集,26191002,我离开我自己 (Live) - (原唱：杨乃文),6066,杨宗纬,2415003,我是歌手第一季 总决赛,4:22
4981163,我是歌手第一季-全集,26191001,相见恨晚 (Live),9102,彭佳慧,2415003,我是歌手第一季 总决赛,4:29
4981163,我是歌手第一季-全集,26188043,味道 (Live),9951,辛晓琪,2415003,我是歌手第一季 总决赛,4:53
4981163,我是歌手第一季-全集,26188042,Easy Lover (Live),3692,林志炫/萧敬腾,2415003,我是歌手第一季 总决赛,5:10
4981163,我是歌手第一季-全集,26188041,我要我们在一起 (Live),6066,杨宗纬/李泉,2415003,我是歌手第一季 总决赛,4:52
4981163,我是歌手第一季-全集,26188040,十年 (Live),4942,沙宝亮,2415003,我是歌手第一季 总决赛,4:06
6677469407,蓝心羽/IU/啊YueYue/任然/房东的猫,1894933496,先入为主（抖音版）,37704232,Redamancy/陈奕楠,136114201,先入为主（副歌版）,0:51
6677469407,蓝心羽/IU/啊YueYue/任然/房东的猫,1834297339,还是会想你 (Live),30207301,蓝心羽,0,,0:28
6677469407,蓝心羽/IU/啊YueYue/任然/房东的猫,1851330469,漫步宇宙,30207301,蓝心羽,128567904,漫步宇宙,3:40
6677469407,蓝心羽/IU/啊YueYue/任然/房东的猫,1450387085,MOM （蓝心羽）（翻自 蜡笔小心）,34616376,嗯哼yna,88905837,翻唱啦啦啦,0:33
